0.000014	0.000013	0.000023	0.00003	0.000023
0.000019	0.000026	0.00001	0.00001	0
0.000002	0.000025	0.00001	0	0
0.000001	0.000011	0.00001	0	0
0.000001	0.000001	0	0	0
0.000001	0	0	0	0
0.000001	0	0	0	0
6468	7152	5116	8634	2800
0.0001	0.0001	0.0001	0.00007	0.0002
0.00001	0.00001	0.00002	0.00001	0.00002
0.08	0.02	0.02	0.05	0.02
0.11	0.078	0.068	0.07	0.028
