0.00002000	0.00002000	0.00003000	0.00003000	0.00003000	0.00003000	0.00003000	0.00003000	0.00003000	0.00003000	0.00003000	0.00000000
0.00002000	0.00002000	0.00003000	0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001000	0.00002000	0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00003000
0.00001000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00001000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2403.00000000	3276.00000000	2068.00000000	2776.00000000	2219.00000000	1340.00000000	2110.00000000	2530.00000000	1513.00000000	2054.00000000	2142.00000000	1899.00000000
0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000
0.00001000	0.00001300	0.00001300	0.00001600	0.00001200	0.00001500	0.00001000	0.00001000	0.00001300	0.00001300	0.00001000	0.00001000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000
