0.000014	0.000013	0.000023	0.00003	0	0	0
0.000010	0.000026	0.00001	0.00001	0	0	0
0.000002	0.000001	0.00001	0	0	0.00003	0
0.000001	0	0.00001	0	0	0	0
0.000001	0.000001	0	0	0	0	0
0	0	0	0	0.000015	0	0.00003
0.000001	0	0	0	0.000013	0	0
0	0	0	0.00001	0	0	0
1200	1500	1300	1000	800	700	650
0.0001	0.0002	0.0001	0.0002	0.0001	0.0001	0.0001
0.00001	0.00002	0.00001	0.00002	0.00002	0.00002	0.00002
0.09	0.02	0.02	0.05	0.02	0.02	0.02
0.11	0.058	0.04	0.07	0.025	0.027	0.025
