0.00000570	0.00000570	0.00001140	0.00000000	0.00000000	0.00001710	0.00002280	0.00002280	0.00002850	0.00002850	0.00003420	0.00003420	0.00000000	0.00000000	0.00004560	0.00000000	0.00005130	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008550	0.00000000	0.00009690	0.00010260	0.00000000	0.00000000	0.00000000	0.00000000	0.00013110	0.00000000	0.00000000	0.00000000	0.00015390	0.00015960	0.00000000	0.00000000
0.00000000	0.00000000	0.00001140	0.00001140	0.00001710	0.00001710	0.00000000	0.00002280	0.00000000	0.00002850	0.00003420	0.00003420	0.00003990	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000	0.00000000	0.00007410	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011970	0.00000000	0.00000000	0.00013680	0.00014250	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00001140	0.00000000	0.00001710	0.00001710	0.00002280	0.00002280	0.00000000	0.00000000	0.00003420	0.00000000	0.00000000	0.00003990	0.00004560	0.00000000	0.00005130	0.00005700	0.00000000	0.00000000	0.00007410	0.00007980	0.00000000	0.00009120	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000570	0.00000000	0.00001140	0.00000000	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00003420	0.00000000	0.00003990	0.00004560	0.00004560	0.00000000	0.00000000	0.00000000	0.00006840	0.00000000	0.00000000	0.00000000	0.00000000	0.00009690	0.00000000	0.00000000	0.00011400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014820	0.00000000	0.00000000	0.00016530	0.00000000
0.00000570	0.00000570	0.00001140	0.00000000	0.00001710	0.00000000	0.00002280	0.00000000	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00003990	0.00000000	0.00000000	0.00005130	0.00005700	0.00000000	0.00000000	0.00000000	0.00000000	0.00008550	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000570	0.00001140	0.00001140	0.00000000	0.00000000	0.00002280	0.00000000	0.00002850	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006270	0.00006840	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00001140	0.00001710	0.00001710	0.00002280	0.00000000	0.00000000	0.00002850	0.00000000	0.00000000	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006270	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001140	0.00000000	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00003420	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007980	0.00000000	0.00000000	0.00000000	0.00010260	0.00000000	0.00000000	0.00000000	0.00012540	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000570	0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00002280	0.00000000	0.00000000	0.00003420	0.00000000	0.00000000	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009120	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017100
0.00000570	0.00000570	0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00000000	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010830	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
810	830	2015	2101	2648	2330	2755	2396	2704	2691	2922	2932	2874	2893	2916	3022	3040	3198	2959	3051	3043	3221	3091	3344	3227	3303	2675	2857	2715	3013	2510	2878	2926	3144	2723	2769	3251	3321
0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000
0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000
