0.00000570	0.00000000	0.00001710	0.00000000	0.00002850	0.00003420	0.00003990	0.00000000	0.00000000	0.00005700	0.00000000
0.00000570	0.00000000	0.00000000	0.00002280	0.00002850	0.00003420	0.00000000	0.00000000	0.00005130	0.00005700	0.00000000
0.00000570	0.00001140	0.00001710	0.00000000	0.00002850	0.00003420	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00002280	0.00000000	0.00003420	0.00003990	0.00000000	0.00005130	0.00005700	0.00000000
0.00000000	0.00001140	0.00001710	0.00000000	0.00002850	0.00000000	0.00003990	0.00004560	0.00000000	0.00000000	0.00006270
0.00000570	0.00001140	0.00001710	0.00002280	0.00000000	0.00000000	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00001710	0.00000000	0.00002850	0.00003420	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00001140	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005130	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00002850	0.00003420	0.00000000	0.00000000	0.00000000	0.00005700	0.00000000
0.00000570	0.00001140	0.00000000	0.00000000	0.00000000	0.00003420	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00001140	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005130	0.00000000	0.00000000
0.00000570	0.00001140	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00000000	0.00003990	0.00004560	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001710	0.00002280	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00001710	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00005130	0.00000000	0.00000000
0.00000570	0.00000000	0.00001710	0.00000000	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001710	0.00000000	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006270
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00003420	0.00003990	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00002280	0.00000000	0.00003420	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00002850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005130	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005700	0.00000000
0.00000000	0.00000000	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004560	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001140	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000570	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00002280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00005130	0.00000000	0.00000000
2306	2946	3351	3471	3405	3402	3493	3617	3623	3155	2763
0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000	0.00023000
0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300	0.00002300
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000	0.07000000
