0.00000700	0.00000700	0.00001400	0.00000000	0.00000000	0.00002100	0.00002800	0.00002800	0.00003500	0.00003500	0.00004200	0.00004200	0.00000000	0.00000000	0.00005600	0.00000000	0.00006300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010500	0.00000000	0.00011900	0.00012600	0.00000000	0.00000000	0.00000000	0.00000000	0.00016100	0.00000000	0.00000000	0.00000000	0.00018900	0.00019600	0.00000000	0.00000000
0.00000000	0.00000000	0.00001400	0.00001400	0.00002100	0.00002100	0.00000000	0.00002800	0.00000000	0.00003500	0.00004200	0.00004200	0.00004900	0.00000000	0.00000000	0.00005600	0.00000000	0.00000000	0.00000000	0.00000000	0.00009100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014700	0.00000000	0.00000000	0.00016800	0.00017500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000700	0.00000000	0.00001400	0.00000000	0.00002100	0.00002100	0.00002800	0.00002800	0.00000000	0.00000000	0.00004200	0.00000000	0.00000000	0.00004900	0.00005600	0.00000000	0.00006300	0.00007000	0.00000000	0.00000000	0.00009100	0.00009800	0.00000000	0.00011200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000700	0.00000000	0.00001400	0.00000000	0.00002100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004200	0.00000000	0.00004900	0.00005600	0.00005600	0.00000000	0.00000000	0.00000000	0.00008400	0.00000000	0.00000000	0.00000000	0.00000000	0.00011900	0.00000000	0.00000000	0.00014000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018200	0.00000000	0.00000000	0.00020300	0.00000000
0.00000700	0.00000700	0.00001400	0.00000000	0.00002100	0.00000000	0.00002800	0.00000000	0.00003500	0.00000000	0.00000000	0.00000000	0.00000000	0.00004900	0.00000000	0.00000000	0.00006300	0.00007000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000700	0.00000700	0.00001400	0.00001400	0.00000000	0.00000000	0.00002800	0.00000000	0.00003500	0.00003500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007700	0.00008400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000700	0.00000000	0.00000000	0.00001400	0.00002100	0.00002100	0.00002800	0.00000000	0.00000000	0.00003500	0.00000000	0.00000000	0.00004900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00001400	0.00000000	0.00002100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004200	0.00004900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009800	0.00000000	0.00000000	0.00000000	0.00012600	0.00000000	0.00000000	0.00000000	0.00015400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000700	0.00000000	0.00001400	0.00000000	0.00000000	0.00000000	0.00002800	0.00000000	0.00000000	0.00004200	0.00000000	0.00000000	0.00000000	0.00000000	0.00005600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021000
0.00000700	0.00000700	0.00000000	0.00001400	0.00000000	0.00000000	0.00000000	0.00000000	0.00003500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00002100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1350	1365	2456	2517	2990	2736	3090	2799	3066	3053	3237	3242	3173	3186	3233	3298	3337	3453	3243	3318	3330	3452	3394	3553	3497	3551	3047	3148	3079	3268	2995	3213	3252	3389	3163	3199	3476	3527
