0.00000440	0.00000440	0.00000880	0.00000000	0.00000000	0.00001320	0.00001760	0.00001760	0.00002200	0.00002200	0.00002640	0.00002640	0.00000000	0.00000000	0.00003520	0.00000000	0.00003960	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006600	0.00000000	0.00007480	0.00007920	0.00000000	0.00000000	0.00000000	0.00000000	0.00010120	0.00000000	0.00000000	0.00000000	0.00011880	0.00012320	0.00000000	0.00000000
0.00000000	0.00000000	0.00000880	0.00000880	0.00001320	0.00001320	0.00000000	0.00001760	0.00000000	0.00002200	0.00002640	0.00002640	0.00003080	0.00000000	0.00000000	0.00003520	0.00000000	0.00000000	0.00000000	0.00000000	0.00005720	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009240	0.00000000	0.00000000	0.00010560	0.00011000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000440	0.00000000	0.00000880	0.00000000	0.00001320	0.00001320	0.00001760	0.00001760	0.00000000	0.00000000	0.00002640	0.00000000	0.00000000	0.00003080	0.00003520	0.00000000	0.00003960	0.00004400	0.00000000	0.00000000	0.00005720	0.00006160	0.00000000	0.00007040	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000440	0.00000000	0.00000880	0.00000000	0.00001320	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00002640	0.00000000	0.00003080	0.00003520	0.00003520	0.00000000	0.00000000	0.00000000	0.00005280	0.00000000	0.00000000	0.00000000	0.00000000	0.00007480	0.00000000	0.00000000	0.00008800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011440	0.00000000	0.00000000	0.00012760	0.00000000
0.00000440	0.00000440	0.00000880	0.00000000	0.00001320	0.00000000	0.00001760	0.00000000	0.00002200	0.00000000	0.00000000	0.00000000	0.00000000	0.00003080	0.00000000	0.00000000	0.00003960	0.00004400	0.00000000	0.00000000	0.00000000	0.00000000	0.00006600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000440	0.00000440	0.00000880	0.00000880	0.00000000	0.00000000	0.00001760	0.00000000	0.00002200	0.00002200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004840	0.00005280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000440	0.00000000	0.00000000	0.00000880	0.00001320	0.00001320	0.00001760	0.00000000	0.00000000	0.00002200	0.00000000	0.00000000	0.00003080	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004840	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000880	0.00000000	0.00001320	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00002640	0.00003080	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006160	0.00000000	0.00000000	0.00000000	0.00007920	0.00000000	0.00000000	0.00000000	0.00009680	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000440	0.00000000	0.00000880	0.00000000	0.00000000	0.00000000	0.00001760	0.00000000	0.00000000	0.00002640	0.00000000	0.00000000	0.00000000	0.00000000	0.00003520	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007040	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013200
0.00000440	0.00000440	0.00000000	0.00000880	0.00000000	0.00000000	0.00000000	0.00000000	0.00002200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008360	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
