1168.00000000,420.00000000,0.0
1168.00000000,421.00000000,0.0
1168.00000000,422.00000000,0.0
1168.00000000,423.00000000,0.0
1168.00000000,424.00000000,0.0
1168.00000000,425.00000000,0.0
1168.00000000,426.00000000,0.0
1168.00000000,427.00000000,0.0
1168.00000000,428.00000000,0.02
1168.00000000,429.00000000,0.0
1168.00000000,430.00000000,0.0
1168.00000000,431.00000000,0.0033333333333333335
1168.00000000,432.00000000,0.006666666666666667
1168.00000000,433.00000000,0.0
1168.00000000,434.00000000,0.0033333333333333335
1168.00000000,435.00000000,0.006666666666666667
1168.00000000,436.00000000,0.006666666666666667
1168.00000000,437.00000000,0.013333333333333334
1168.00000000,438.00000000,0.006666666666666667
1168.00000000,439.00000000,0.03333333333333333
1168.00000000,440.00000000,0.043333333333333335
1168.00000000,441.00000000,0.03333333333333333
1168.00000000,442.00000000,0.06666666666666667
1168.00000000,443.00000000,0.09
1168.00000000,444.00000000,0.1
1168.00000000,445.00000000,0.11333333333333333
1168.00000000,446.00000000,0.10333333333333333
1168.00000000,447.00000000,0.14666666666666667
1168.00000000,448.00000000,0.23
1168.00000000,449.00000000,0.18666666666666668
1168.00000000,450.00000000,0.24
1168.00000000,451.00000000,0.2866666666666667
1168.00000000,452.00000000,0.3566666666666667
1168.00000000,453.00000000,0.4066666666666667
1168.00000000,454.00000000,0.37
1168.00000000,455.00000000,0.4866666666666667
1168.00000000,456.00000000,0.49333333333333335
1168.00000000,457.00000000,0.5266666666666666
1168.00000000,458.00000000,0.56
1168.00000000,459.00000000,0.6366666666666667
1168.00000000,460.00000000,0.7033333333333334
1168.00000000,461.00000000,0.75
1168.00000000,462.00000000,0.7266666666666667
1168.00000000,463.00000000,0.76
1168.00000000,464.00000000,0.8266666666666667
1168.00000000,465.00000000,0.8333333333333334
1168.00000000,466.00000000,0.8633333333333333
1168.00000000,467.00000000,0.8766666666666667
1168.00000000,468.00000000,0.9166666666666666
1168.00000000,469.00000000,0.93
1168.00000000,470.00000000,0.9533333333333334
1168.00000000,471.00000000,0.96
1168.00000000,472.00000000,0.9833333333333333
1168.00000000,473.00000000,0.9766666666666667
1168.00000000,474.00000000,0.9866666666666667
1168.00000000,475.00000000,0.9833333333333333
1168.00000000,476.00000000,0.9866666666666667
1168.00000000,477.00000000,0.99
1168.00000000,478.00000000,0.9966666666666667
1168.00000000,479.00000000,0.9966666666666667
1168.00000000,480.00000000,0.9966666666666667
1168.00000000,481.00000000,1.0
1168.00000000,482.00000000,1.0
1168.00000000,483.00000000,1.0
1168.00000000,484.00000000,1.0
1168.00000000,485.00000000,1.0
1168.00000000,486.00000000,1.0
1168.00000000,487.00000000,1.0
1168.00000000,488.00000000,1.0
1168.00000000,489.00000000,1.0
1168.00000000,490.00000000,1.0
1168.00000000,491.00000000,1.0
1168.00000000,492.00000000,1.0
1168.00000000,493.00000000,1.0
1168.00000000,494.00000000,1.0
1168.00000000,495.00000000,1.0
1168.00000000,496.00000000,1.0
1168.00000000,497.00000000,1.0
1168.00000000,498.00000000,1.0
1168.00000000,499.00000000,1.0
1168.00000000,500.00000000,1.0
