779.00000000,625.00000000,0.0
780.00000000,625.00000000,0.0
781.00000000,625.00000000,0.0
782.00000000,625.00000000,0.0
783.00000000,625.00000000,0.0
784.00000000,625.00000000,0.0
785.00000000,625.00000000,0.0
786.00000000,625.00000000,0.0
787.00000000,625.00000000,0.0
788.00000000,625.00000000,0.0
789.00000000,625.00000000,0.0
790.00000000,625.00000000,0.0
791.00000000,625.00000000,0.0
792.00000000,625.00000000,0.0
793.00000000,625.00000000,0.0
794.00000000,625.00000000,0.0
795.00000000,625.00000000,0.0
796.00000000,625.00000000,0.0
797.00000000,625.00000000,0.0
798.00000000,625.00000000,0.0
799.00000000,625.00000000,0.0
800.00000000,625.00000000,0.0
801.00000000,625.00000000,0.0
802.00000000,625.00000000,0.0
803.00000000,625.00000000,0.0
804.00000000,625.00000000,0.0
805.00000000,625.00000000,0.0
806.00000000,625.00000000,0.0
807.00000000,625.00000000,0.0
808.00000000,625.00000000,0.0
809.00000000,625.00000000,0.0
810.00000000,625.00000000,0.0
811.00000000,625.00000000,0.0
812.00000000,625.00000000,0.0
813.00000000,625.00000000,0.0
814.00000000,625.00000000,0.0
815.00000000,625.00000000,0.0
816.00000000,625.00000000,0.0
817.00000000,625.00000000,0.0
818.00000000,625.00000000,0.0
819.00000000,625.00000000,1.0
820.00000000,625.00000000,1.0
821.00000000,625.00000000,1.0
822.00000000,625.00000000,1.0
823.00000000,625.00000000,1.0
824.00000000,625.00000000,1.0
825.00000000,625.00000000,1.0
826.00000000,625.00000000,1.0
827.00000000,625.00000000,1.0
828.00000000,625.00000000,1.0
829.00000000,625.00000000,1.0
830.00000000,625.00000000,1.0
831.00000000,625.00000000,1.0
832.00000000,625.00000000,1.0
833.00000000,625.00000000,1.0
834.00000000,625.00000000,1.0
835.00000000,625.00000000,1.0
836.00000000,625.00000000,1.0
837.00000000,625.00000000,1.0
838.00000000,625.00000000,1.0
839.00000000,625.00000000,1.0
840.00000000,625.00000000,1.0
841.00000000,625.00000000,1.0
842.00000000,625.00000000,1.0
843.00000000,625.00000000,1.0
844.00000000,625.00000000,1.0
845.00000000,625.00000000,1.0
846.00000000,625.00000000,1.0
847.00000000,625.00000000,1.0
848.00000000,625.00000000,1.0
849.00000000,625.00000000,1.0
850.00000000,625.00000000,1.0
851.00000000,625.00000000,1.0
852.00000000,625.00000000,1.0
853.00000000,625.00000000,1.0
854.00000000,625.00000000,1.0
855.00000000,625.00000000,1.0
856.00000000,625.00000000,1.0
857.00000000,625.00000000,1.0
858.00000000,625.00000000,1.0
859.00000000,625.00000000,1.0
