0.00001000	0.00001000	0.00001000	0.00002000	0.00002000	0.00002000	0.00003000	0.00003000	0.00003000	0.00004000	0.00004000	0.00000000
0.00001000	0.00001000	0.00001000	0.00002000	0.00002000	0.00002000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00001000	0.00001000	0.00002000	0.00002000	0.00002000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004000
0.00001000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00001000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
3042.00000000	955.00000000	2132.00000000	2653.00000000	2165.00000000	3450.00000000	2837.00000000	1799.00000000	1904.00000000	2647.00000000	2036.00000000	3664.00000000
0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000
0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000
