0.00003000	0.00003000	0.00000000	0.00000000	0.00003000	0.00003000
0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000
0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000
0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000
0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000
0.00003000	0.00003000	0.00003000	0.00000000	0.00000000	0.00000000
0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00003000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00003000	0.00000000	0.00000000
1881.00000000	2857.00000000	2378.00000000	2205.00000000	2141.00000000	2191.00000000
0.00010000	0.00010000	0.00010000	0.00010000	0.00010000	0.00010000
0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000
